source_id,target_id,weight
1801,4452,10
1801,4465,12
1801,4474,10
1801,4480,15
1801,4481,14
1801,4483,45
1801,4485,15
1801,4521,23
1801,4566,10
1801,4617,17
1801,4618,10
1801,4620,11
1801,4639,11
1801,4661,10
1801,4683,14
1801,4702,29
1801,4703,15
1801,4723,11
1801,4740,41
1801,4741,36
1801,4762,23
1801,4767,13
1801,4833,10
1801,4843,12
1801,4859,13
1801,4891,12
1801,4986,16
1801,5222,15
1801,5236,24
1801,5282,16
1801,5364,11
1801,5381,10
1801,5428,11
1801,5538,12
1801,5589,11
1801,5601,13
1801,5602,20
1801,5612,13
1801,5614,18
1801,5634,15
1801,5635,10
1801,5698,12
1801,5701,25
1801,5702,21
1801,5709,23
1801,5733,11
1801,5734,14
1801,5755,10
1801,5810,31
1801,5813,13
1801,5821,10
1801,5822,11
1801,5823,11
1801,5825,11
1801,5826,27
1801,5832,15
1801,5837,11
1801,5859,10
1801,5912,11
1801,5945,18
1801,5962,12
1801,6103,12
1801,6207,24
1801,6386,18
1801,6399,31
1801,6430,15
1801,6435,10
1801,6481,31
1801,6488,18
1801,6489,17
1801,6490,15
1801,6492,20
1801,6498,10
1801,6541,16
1801,6559,10
1801,6613,12
1801,6622,12
1801,7440,10
1801,7447,10
1801,7450,10
1801,7473,10
1801,7508,14
1801,7546,22
1801,7981,14
1801,8011,10
1801,8262,12
1801,8310,14
1801,8315,92
1801,8362,22
1801,8521,12
1801,8548,10
1801,8572,13
1801,8669,12
1801,8707,17
1801,8836,20
1801,8888,10
1801,8965,16
1801,8969,18
1801,8990,11
1801,8996,10
1801,9109,12
1801,9114,14
1801,9176,12
1801,10430,11
1801,10451,10
1804,58,13
1804,245,10
1804,644,16
1804,1252,10
1804,1581,12
1805,58,65
1805,59,10
1805,68,38
1805,87,15
1805,92,10
1805,202,19
1805,245,72
1805,297,14
1805,375,15
1805,509,11
1805,533,53
1805,611,16
1805,644,66
1805,765,12
1805,803,26
1805,957,79
1805,987,12
1805,1251,45
1805,1252,43
1805,1589,35
1805,1701,13
1805,1732,14
1805,1805,16
1805,1811,56
1805,1812,44
1805,1813,10
1805,1814,14
1805,1833,21
1805,1879,13
1805,1889,11
1805,1891,32
1805,1892,20
1805,1893,28
1805,1894,15
1805,1904,45
1805,1929,18
1805,1973,12
1805,2007,10
1805,2008,15
1805,2166,10
1805,2288,12
1805,5927,10
1807,1811,10
1808,58,10
1808,1252,10
1808,1811,10
1809,2,11
1809,35,12
1809,36,12
1809,68,32
1809,235,16
1809,236,16
1809,245,33
1809,475,11
1809,644,35
1809,1102,11
1809,1811,14
1809,4406,10
1809,4740,11
1809,4796,10
1811,10,13
1811,30,26
1811,35,110
1811,36,103
1811,51,13
1811,55,24
1811,57,168
1811,59,10
1811,67,15
1811,68,65
1811,74,42
1811,85,10
1811,87,13
1811,94,10
1811,98,16
1811,99,37
1811,103,11
1811,105,26
1811,137,62
1811,202,32
1811,253,18
1811,295,27
1811,297,24
1811,309,13
1811,331,66
1811,353,26
1811,376,35
1811,387,10
1811,388,10
1811,398,11
1811,459,14
1811,508,20
1811,533,72
1811,535,10
1811,611,15
1811,644,120
1811,803,34
1811,808,41
1811,951,207
1811,957,99
1811,987,16
1811,1093,60
1811,1492,13
1811,1581,50
1811,1601,20
1811,1701,14
1811,1811,41
1811,1812,45
1811,1813,71
1811,1814,84
1811,1833,17
1811,1878,10
1811,1879,11
1811,1891,23
1811,1892,21
1811,1893,27
1811,1894,17
1811,1896,18
1811,1904,59
1811,1929,10
1811,1935,10
1811,1938,69
1811,2068,15
1811,2314,10
1811,2316,19
1811,2432,11
1811,3988,13
1811,4483,10
1811,6398,12
1811,6399,12
1811,6400,12
1811,6453,13
1811,6454,10
1811,6492,11
1811,8315,12
1812,30,10
1812,35,46
1812,36,44
1812,51,10
1812,57,73
1812,99,11
1812,297,18
1812,331,29
1812,353,19
1812,533,19
1812,644,53
1812,803,21
1812,808,18
1812,951,95
1812,957,50
1812,1093,31
1812,1589,27
1812,1601,10
1812,1732,12
1812,1813,24
1812,1814,32
1812,1833,11
1812,1893,15
1812,1904,32
1812,1929,15
1812,1938,37
1813,30,16
1813,35,38
1813,36,37
1813,51,11
1813,57,92
1813,67,11
1813,74,21
1813,99,21
1813,105,16
1813,137,28
1813,297,15
1813,331,37
1813,353,24
1813,376,27
1813,533,23
1813,644,65
1813,803,18
1813,808,21
1813,951,127
1813,957,36
1813,1492,11
1813,1581,27
1813,1589,32
1813,1813,13
1813,1814,72
1813,1851,15
1813,1852,15
1813,1891,16
1813,1896,13
1813,1904,23
1813,1938,33
1813,2247,19
1813,8315,11
1813,8707,11
1814,27,13
1814,30,16
1814,35,51
1814,36,48
1814,51,13
1814,57,129
1814,74,20
1814,98,10
1814,99,34
1814,105,18
1814,137,51
1814,175,10
1814,202,14
1814,229,21
1814,235,36
1814,236,35
1814,253,15
1814,297,23
1814,331,57
1814,353,33
1814,376,31
1814,446,16
1814,459,10
1814,508,11
1814,533,35
1814,644,103
1814,766,11
1814,803,38
1814,808,29
1814,951,161
1814,957,69
1814,987,10
1814,1211,12
1814,1492,12
1814,1581,43
1814,1589,38
1814,1601,14
1814,1814,25
1814,1815,11
1814,1816,10
1814,1833,13
1814,1851,22
1814,1852,15
1814,1853,15
1814,1877,14
1814,1878,15
1814,1879,18
1814,1891,15
1814,1892,14
1814,1893,15
1814,1894,10
1814,1896,17
1814,1904,34
1814,1936,10
1814,1938,51
1814,2008,11
1814,2038,10
1814,2491,10
1814,2670,10
1814,2901,10
1814,5602,13
1815,57,16
1815,278,17
1815,644,12
1815,951,13
1816,57,26
1816,644,23
1816,951,30
1816,957,15
1818,951,10
1819,57,10
1819,957,11
1820,35,12
1820,36,10
1820,57,21
1820,278,12
1820,957,17
1824,57,10
1825,278,25
1825,1589,11
1825,1904,12
1828,245,10
1828,278,21
1828,803,13
1828,1093,12
1828,1251,15
1828,1589,14
1828,1805,17
1828,1812,15
1828,1904,22
1829,245,22
1829,533,20
1831,68,15
1831,109,24
1831,644,12
1831,1589,10
1831,1801,45
1832,1801,18
1833,7,29
1833,55,17
1833,67,17
1833,68,60
1833,109,154
1833,122,17
1833,128,10
1833,245,79
1833,246,11
1833,295,15
1833,297,39
1833,375,13
1833,508,33
1833,544,11
1833,568,12
1833,611,10
1833,644,152
1833,753,21
1833,957,108
1833,1093,80
1833,1251,96
1833,1581,95
1833,1589,110
1833,1732,41
1833,1799,36
1833,1801,286
1833,1833,40
1833,1891,20
1833,1892,20
1833,1904,35
1833,1916,11
1833,1929,14
1833,1938,38
1833,1987,12
1833,1994,17
1833,1995,19
1833,2004,11
1833,2068,37
1833,2089,10
1833,2099,10
1833,2432,13
1833,2696,12
1833,2847,10
1833,2928,17
1833,2961,15
1833,3047,11
1833,4483,11
1833,8836,10
1833,10294,12
1835,1801,10
1845,57,10
1845,1251,10
1846,57,24
1846,245,11
1846,1251,19
1846,1811,17
1846,1813,11
1846,1814,12
1851,34,11
1851,35,31
1851,36,28
1851,57,52
1851,58,25
1851,68,22
1851,245,26
1851,297,12
1851,351,20
1851,509,24
1851,533,12
1851,673,12
1851,803,10
1851,957,17
1851,1093,19
1851,1799,34
1851,1811,19
1851,1852,24
1851,1853,24
1851,1889,18
1852,34,10
1852,35,29
1852,36,27
1852,57,41
1852,58,16
1852,68,14
1852,245,21
1852,351,14
1852,352,14
1852,509,23
1852,533,10
1852,673,12
1852,1093,11
1852,1799,27
1852,1811,18
1852,1853,24
1852,1889,18
1853,23,14
1853,34,10
1853,35,28
1853,36,27
1853,57,42
1853,58,16
1853,68,14
1853,245,21
1853,351,15
1853,352,14
1853,509,23
1853,533,10
1853,673,12
1853,1093,11
1853,1799,27
1853,1811,18
1853,1813,16
1853,1889,18
1854,23,23
1854,35,19
1854,36,18
1854,57,55
1854,58,13
1854,245,19
1854,331,10
1854,351,24
1854,352,21
1854,533,15
1854,957,19
1854,1093,11
1854,1811,11
1855,57,19
1870,5927,28
1871,12,11
1871,34,10
1871,35,10
1871,36,14
1871,68,28
1871,86,11
1871,87,18
1871,96,11
1871,99,73
1871,103,11
1871,136,21
1871,146,12
1871,197,20
1871,245,100
1871,253,30
1871,275,10
1871,289,22
1871,295,21
1871,322,20
1871,522,36
1871,533,88
1871,535,10
1871,1152,11
1871,1407,11
1871,1801,13
1871,1871,15
1871,1959,16
1871,2371,17
1871,3270,10
1871,3584,11
1871,5366,13
1871,5927,14
1871,8607,15
1871,9353,10
1872,278,18
1872,644,13
1872,1801,17
1872,1811,12
1872,1814,13
1873,1811,10
1877,109,18
1877,251,12
1877,1581,10
1877,1878,21
1877,1879,21
1878,109,24
1878,251,16
1878,1581,12
1878,1589,11
1878,1879,26
1878,1904,10
1878,2099,11
1879,74,12
1879,105,17
1879,109,40
1879,202,13
1879,251,36
1879,375,19
1879,416,21
1879,437,10
1879,459,12
1879,533,24
1879,765,20
1879,808,17
1879,1581,14
1879,1589,22
1879,1799,14
1879,1812,12
1879,1889,15
1879,1894,10
1879,2008,11
1879,2099,23
1879,2100,20
1879,2166,13
1879,2167,30
1879,4187,16
1879,4296,11
1886,122,10
1886,235,16
1886,1599,10
1886,3889,11
1889,34,17
1889,35,52
1889,36,50
1889,137,10
1889,245,28
1889,278,48
1889,437,18
1889,509,55
1889,533,15
1889,765,13
1889,1093,11
1889,1252,19
1889,1356,10
1889,1811,26
1889,1812,16
1889,1813,20
1889,1814,25
1889,1889,11
1889,2099,11
1889,2166,13
1889,2239,10
1889,2287,10
1889,2288,11
1889,4741,15
1889,6399,26
1889,6400,29
1891,7,27
1891,31,15
1891,35,63
1891,68,37
1891,108,11
1891,235,13
1891,236,13
1891,245,46
1891,331,30
1891,376,20
1891,428,10
1891,808,27
1891,957,108
1891,1093,65
1891,1365,16
1891,1417,33
1891,1488,15
1891,1489,23
1891,1581,83
1891,1619,25
1891,1701,21
1891,1755,10
1891,1812,17
1891,1828,11
1891,1891,70
1891,1892,42
1891,1893,69
1891,1894,39
1891,1895,23
1891,1904,100
1891,2007,22
1891,2068,29
1891,2104,22
1891,2133,10
1891,2583,18
1891,2650,17
1891,2657,10
1891,2689,12
1891,2696,17
1891,2716,10
1891,3971,20
1891,3976,10
1891,3977,11
1891,4207,10
1891,5502,11
1891,6393,10
1891,6757,10
1891,8301,68
1891,8315,21
1891,8779,10
1891,8937,10
1891,8938,10
1891,8939,10
1892,1,13
1892,7,19
1892,31,16
1892,35,40
1892,68,25
1892,122,14
1892,235,34
1892,236,34
1892,331,20
1892,376,10
1892,604,11
1892,765,11
1892,803,17
1892,957,63
1892,1093,45
1892,1417,29
